timestamp, screen
2017.12.16_05.05.13.000, screenOn
2017.12.16_05.43.10.000, screenOff
2017.12.16_05.43.11.000, screenOn
2017.12.16_05.59.29.000, screenOff
2017.12.16_06.01.22.000, screenOn
2017.12.16_06.44.37.000, screenOff
2017.12.16_09.51.03.000, screenOn
2017.12.16_09.51.13.000, screenOff
2017.12.16_11.35.50.000, screenOff
2017.12.16_12.01.23.000, screenOn
2017.12.16_12.02.34.000, screenOff
2017.12.16_12.02.42.000, screenOn
2017.12.16_12.02.53.000, screenOff
2017.12.16_13.06.10.000, screenOn
2017.12.16_13.15.19.000, screenOff
2017.12.16_13.17.09.000, screenOn
2017.12.16_13.25.27.000, screenOff
2017.12.16_13.26.09.000, screenOn
2017.12.16_13.26.56.000, screenOff
2017.12.16_13.27.05.000, screenOn
2017.12.16_13.27.12.000, screenOff
2017.12.16_13.27.22.000, screenOn
2017.12.16_13.45.15.000, screenOff
2017.12.16_13.45.53.000, screenOff
2017.12.16_13.48.20.000, screenOn
2017.12.16_14.05.18.000, screenOff
2017.12.16_14.06.08.000, screenOn
2017.12.16_14.08.06.000, screenOff
2017.12.16_14.12.00.000, screenOn
2017.12.16_14.12.23.000, screenOff
2017.12.16_14.15.54.000, screenOff
2017.12.16_14.16.01.000, screenOn
2017.12.16_14.38.03.000, screenOff
2017.12.16_14.39.07.000, screenOn
2017.12.16_14.40.28.000, screenOff
2017.12.16_14.40.29.000, screenOn
2017.12.16_14.40.54.000, screenOff
2017.12.16_14.44.46.000, screenOn
2017.12.16_14.45.14.000, screenOff
2017.12.16_14.46.18.000, screenOn
2017.12.16_14.47.26.000, screenOff
2017.12.16_14.48.25.000, screenOn
2017.12.16_14.48.49.000, screenOff
2017.12.16_14.50.27.000, screenOff
2017.12.16_14.50.42.000, screenOn
2017.12.16_14.50.50.000, screenOff
2017.12.16_14.50.59.000, screenOn
2017.12.16_14.51.29.000, screenOff
2017.12.16_14.51.31.000, screenOn
2017.12.16_14.53.05.000, screenOff
2017.12.16_14.53.48.000, screenOn
2017.12.16_14.54.32.000, screenOff
2017.12.16_14.56.06.000, screenOn
2017.12.16_14.56.09.000, screenOff
2017.12.16_14.57.33.000, screenOn
2017.12.16_14.57.51.000, screenOff
2017.12.16_14.59.48.000, screenOn
2017.12.16_15.01.34.000, screenOff
2017.12.16_15.03.11.000, screenOn
2017.12.16_15.03.42.000, screenOff
2017.12.16_15.18.00.000, screenOn
2017.12.16_15.22.43.000, screenOff
2017.12.16_15.23.37.000, screenOn
2017.12.16_15.25.41.000, screenOff
2017.12.16_15.34.02.000, screenOn
2017.12.16_15.35.16.000, screenOff
2017.12.16_15.36.07.000, screenOn
2017.12.16_15.36.37.000, screenOff
2017.12.16_15.37.37.000, screenOn
2017.12.16_15.39.40.000, screenOff
2017.12.16_15.39.42.000, screenOn
2017.12.16_15.40.13.000, screenOff
2017.12.16_16.12.54.000, screenOn
2017.12.16_16.13.31.000, screenOff
2017.12.16_16.20.47.000, screenOn
2017.12.16_16.21.51.000, screenOff
2017.12.16_16.43.24.000, screenOn
2017.12.16_16.43.40.000, screenOff
2017.12.16_16.46.23.000, screenOn
2017.12.16_16.49.27.000, screenOff
2017.12.16_16.49.38.000, screenOff
2017.12.16_17.15.31.000, screenOn
2017.12.16_17.16.29.000, screenOff
2017.12.16_17.26.04.000, screenOn
2017.12.16_17.26.14.000, screenOff
2017.12.16_17.32.43.000, screenOn
2017.12.16_17.33.33.000, screenOff
2017.12.16_17.33.52.000, screenOn
2017.12.16_17.37.23.000, screenOff
2017.12.16_17.37.24.000, screenOn
2017.12.16_17.37.32.000, screenOff
2017.12.16_17.38.28.000, screenOn
2017.12.16_17.38.34.000, screenOff
2017.12.16_17.41.18.000, screenOn
2017.12.16_17.41.23.000, screenOff
2017.12.16_17.43.42.000, screenOn
2017.12.16_17.45.27.000, screenOff
2017.12.16_17.49.03.000, screenOn
2017.12.16_17.51.42.000, screenOff
2017.12.16_17.53.57.000, screenOff
2017.12.16_17.56.36.000, screenOn
2017.12.16_17.57.08.000, screenOff
2017.12.16_17.59.22.000, screenOn
2017.12.16_17.59.49.000, screenOff
2017.12.16_18.00.23.000, screenOn
2017.12.16_18.04.03.000, screenOff
2017.12.16_18.08.05.000, screenOff
2017.12.16_18.08.06.000, screenOn
2017.12.16_18.08.44.000, screenOff
2017.12.16_18.09.10.000, screenOn
2017.12.16_18.10.22.000, screenOff
2017.12.16_18.20.26.000, screenOff
2017.12.16_18.24.07.000, screenOn
2017.12.16_18.24.30.000, screenOff
2017.12.16_18.28.07.000, screenOn
2017.12.16_18.28.20.000, screenOff
2017.12.16_18.28.32.000, screenOff
2017.12.16_18.33.26.000, screenOn
2017.12.16_18.35.21.000, screenOff
2017.12.16_18.37.12.000, screenOff
2017.12.16_18.37.58.000, screenOn
2017.12.16_18.38.10.000, screenOff
2017.12.16_18.39.14.000, screenOn
2017.12.16_18.39.55.000, screenOff
2017.12.16_18.40.45.000, screenOn
2017.12.16_18.41.48.000, screenOff
2017.12.16_18.41.59.000, screenOn
2017.12.16_18.42.13.000, screenOff
2017.12.16_18.42.57.000, screenOn
2017.12.16_18.43.13.000, screenOff
2017.12.16_18.43.40.000, screenOn
2017.12.16_18.44.15.000, screenOff
2017.12.16_18.44.15.000, screenOn
2017.12.16_18.46.43.000, screenOff
2017.12.16_18.46.48.000, screenOn
2017.12.16_18.46.58.000, screenOff
2017.12.16_18.49.05.000, screenOn
2017.12.16_18.49.49.000, screenOff
2017.12.16_18.56.13.000, screenOff
2017.12.16_18.57.26.000, screenOn
2017.12.16_18.59.02.000, screenOff
2017.12.16_18.59.37.000, screenOff
2017.12.16_19.04.28.000, screenOff
2017.12.16_19.04.28.000, screenOn
2017.12.16_19.05.42.000, screenOff
2017.12.16_19.06.47.000, screenOn
2017.12.16_19.07.15.000, screenOff
2017.12.16_19.15.40.000, screenOn
2017.12.16_19.15.53.000, screenOff
2017.12.16_19.18.23.000, screenOn
2017.12.16_19.19.05.000, screenOff
2017.12.16_19.38.19.000, screenOn
2017.12.16_19.38.59.000, screenOff
2017.12.16_19.40.35.000, screenOn
2017.12.16_19.40.45.000, screenOff
2017.12.16_20.30.02.000, screenOn
2017.12.16_20.30.12.000, screenOff
2017.12.16_20.30.19.000, screenOn
2017.12.16_20.30.30.000, screenOff
2017.12.16_21.03.59.000, screenOn
2017.12.16_21.10.35.000, screenOff
2017.12.16_21.13.04.000, screenOn
2017.12.16_21.14.53.000, screenOff
2017.12.16_21.23.50.000, screenOn
2017.12.16_21.24.00.000, screenOff
2017.12.16_21.25.06.000, screenOn
2017.12.16_21.25.17.000, screenOff
2017.12.16_21.26.59.000, screenOff
2017.12.16_21.42.25.000, screenOn
2017.12.16_21.46.21.000, screenOff
2017.12.16_21.53.21.000, screenOn
2017.12.16_21.53.45.000, screenOff
2017.12.16_22.05.56.000, screenOn
2017.12.16_22.06.07.000, screenOff
2017.12.16_22.29.29.000, screenOn
2017.12.16_22.29.48.000, screenOff
2017.12.16_22.44.08.000, screenOff
2017.12.16_22.56.18.000, screenOn
2017.12.16_22.56.39.000, screenOff
2017.12.16_22.59.31.000, screenOn
2017.12.16_23.10.34.000, screenOff
2017.12.16_23.13.46.000, screenOff
2017.12.16_23.13.48.000, screenOn
2017.12.16_23.17.49.000, screenOff
2017.12.16_23.22.57.000, screenOff
2017.12.16_23.35.28.000, screenOff
2017.12.16_23.38.21.000, screenOn
2017.12.16_23.43.22.000, screenOff
2017.12.16_23.50.30.000, screenOn
2017.12.16_23.53.54.000, screenOff
2017.12.16_23.54.08.000, screenOn
2017.12.17_00.05.16.000, screenOff
2017.12.17_00.06.58.000, screenOn
2017.12.17_00.17.41.000, screenOff
2017.12.17_01.06.03.000, screenOn
2017.12.17_01.06.51.000, screenOff
2017.12.17_01.15.46.000, screenOff
2017.12.17_01.15.46.000, screenOn
2017.12.17_01.16.05.000, screenOff
2017.12.17_01.53.45.000, screenOn
2017.12.17_01.56.53.000, screenOff
2017.12.17_01.57.40.000, screenOn
2017.12.17_01.58.47.000, screenOff
2017.12.17_01.59.00.000, screenOn
2017.12.17_01.59.47.000, screenOff
2017.12.17_02.01.20.000, screenOn
2017.12.17_02.01.27.000, screenOff
2017.12.17_02.10.07.000, screenOn
2017.12.17_02.14.27.000, screenOff
2017.12.17_02.15.36.000, screenOn
2017.12.17_02.16.10.000, screenOff
2017.12.17_02.24.48.000, screenOn
2017.12.17_02.34.20.000, screenOff
2017.12.17_03.37.29.000, screenOn
2017.12.17_03.43.24.000, screenOff
2017.12.17_03.43.27.000, screenOn
2017.12.17_03.44.17.000, screenOff
2017.12.17_03.51.30.000, screenOn
2017.12.17_04.00.32.000, screenOff
2017.12.17_04.00.57.000, screenOn
2017.12.17_04.03.15.000, screenOff
2017.12.17_04.04.04.000, screenOn
2017.12.17_04.04.15.000, screenOff
2017.12.17_04.05.55.000, screenOff
2017.12.17_07.45.02.000, screenOn
2017.12.17_07.46.11.000, screenOff
2017.12.17_11.08.18.000, screenOn
2017.12.17_11.08.34.000, screenOff
2017.12.17_11.09.04.000, screenOn
2017.12.17_11.10.42.000, screenOff
2017.12.17_11.10.43.000, screenOn
2017.12.17_11.11.13.000, screenOff
2017.12.17_11.53.26.000, screenOn
2017.12.17_11.53.36.000, screenOff
2017.12.17_11.55.42.000, screenOn
2017.12.17_12.10.59.000, screenOff
2017.12.17_12.11.13.000, screenOff
2017.12.17_12.18.41.000, screenOff
2017.12.17_12.19.08.000, screenOn
2017.12.17_12.36.47.000, screenOff
2017.12.17_12.37.06.000, screenOn
2017.12.17_12.38.34.000, screenOff
2017.12.17_12.40.51.000, screenOn
2017.12.17_12.41.28.000, screenOff
2017.12.17_12.44.56.000, screenOn
2017.12.17_12.47.12.000, screenOff
2017.12.17_12.47.27.000, screenOn
2017.12.17_12.52.13.000, screenOff
2017.12.17_12.56.03.000, screenOff
2017.12.17_12.56.48.000, screenOff
2017.12.17_12.58.41.000, screenOn
2017.12.17_12.59.30.000, screenOff
2017.12.17_13.00.59.000, screenOn
2017.12.17_13.01.40.000, screenOff
2017.12.17_13.02.14.000, screenOff
2017.12.17_13.02.39.000, screenOn
2017.12.17_13.02.47.000, screenOff
2017.12.17_13.03.07.000, screenOn
2017.12.17_13.03.38.000, screenOff
2017.12.17_13.04.58.000, screenOff
2017.12.17_13.07.55.000, screenOff
2017.12.17_13.10.54.000, screenOn
2017.12.17_13.17.34.000, screenOff
2017.12.17_13.28.58.000, screenOn
2017.12.17_13.29.25.000, screenOff
2017.12.17_13.48.49.000, screenOn
2017.12.17_13.49.07.000, screenOff
2017.12.17_13.49.11.000, screenOn
2017.12.17_13.49.51.000, screenOff
2017.12.17_13.53.43.000, screenOn
2017.12.17_13.57.50.000, screenOff
2017.12.17_13.59.25.000, screenOn
2017.12.17_14.01.44.000, screenOff
2017.12.17_14.02.38.000, screenOn
2017.12.17_14.03.36.000, screenOff
2017.12.17_14.03.36.000, screenOn
2017.12.17_14.03.47.000, screenOff
2017.12.17_14.04.05.000, screenOn
2017.12.17_14.05.41.000, screenOff
2017.12.17_14.08.13.000, screenOn
2017.12.17_14.08.23.000, screenOff
2017.12.17_14.08.50.000, screenOn
2017.12.17_14.09.28.000, screenOff
2017.12.17_14.10.12.000, screenOn
2017.12.17_14.10.20.000, screenOff
2017.12.17_14.12.07.000, screenOff
2017.12.17_14.14.41.000, screenOff
2017.12.17_14.16.06.000, screenOff
2017.12.17_14.25.15.000, screenOn
2017.12.17_14.25.36.000, screenOff
2017.12.17_14.32.09.000, screenOff
2017.12.17_14.32.49.000, screenOn
2017.12.17_14.32.54.000, screenOff
2017.12.17_14.41.40.000, screenOn
2017.12.17_14.42.03.000, screenOff
2017.12.17_14.45.23.000, screenOff
2017.12.17_14.46.20.000, screenOn
2017.12.17_14.47.00.000, screenOff
2017.12.17_14.50.04.000, screenOn
2017.12.17_14.50.45.000, screenOff
2017.12.17_14.59.18.000, screenOn
2017.12.17_14.59.30.000, screenOff
2017.12.17_15.03.08.000, screenOn
2017.12.17_15.03.42.000, screenOff
2017.12.17_15.09.49.000, screenOn
2017.12.17_15.10.32.000, screenOff
2017.12.17_15.11.04.000, screenOn
2017.12.17_15.13.27.000, screenOff
2017.12.17_15.13.40.000, screenOn
2017.12.17_15.14.31.000, screenOff
2017.12.17_15.17.17.000, screenOn
2017.12.17_15.18.29.000, screenOff
2017.12.17_15.18.32.000, screenOn
2017.12.17_15.18.48.000, screenOff
2017.12.17_15.22.27.000, screenOff
2017.12.17_15.22.53.000, screenOn
2017.12.17_15.24.01.000, screenOff
2017.12.17_15.28.04.000, screenOn
2017.12.17_15.28.43.000, screenOff
2017.12.17_15.31.26.000, screenOff
2017.12.17_15.33.14.000, screenOff
2017.12.17_16.12.14.000, screenOn
2017.12.17_16.12.48.000, screenOff
2017.12.17_16.15.59.000, screenOn
2017.12.17_16.16.42.000, screenOff
2017.12.17_16.17.10.000, screenOn
2017.12.17_16.17.18.000, screenOff
2017.12.17_16.18.39.000, screenOn
2017.12.17_16.19.22.000, screenOff
2017.12.17_16.19.35.000, screenOn
2017.12.17_16.20.12.000, screenOff
2017.12.17_16.22.09.000, screenOff
2017.12.17_16.22.12.000, screenOn
2017.12.17_16.23.04.000, screenOff
2017.12.17_16.24.45.000, screenOn
2017.12.17_16.25.25.000, screenOff
2017.12.17_16.25.35.000, screenOn
2017.12.17_16.26.59.000, screenOff
2017.12.17_16.29.24.000, screenOn
2017.12.17_16.34.22.000, screenOff
2017.12.17_16.36.19.000, screenOn
2017.12.17_16.38.19.000, screenOff
2017.12.17_16.38.35.000, screenOn
2017.12.17_16.38.57.000, screenOff
2017.12.17_16.39.13.000, screenOn
2017.12.17_16.39.15.000, screenOff
2017.12.17_16.39.18.000, screenOn
2017.12.17_16.41.47.000, screenOff
2017.12.17_16.41.48.000, screenOn
2017.12.17_16.41.52.000, screenOff
2017.12.17_16.42.19.000, screenOn
2017.12.17_16.43.49.000, screenOff
2017.12.17_16.44.34.000, screenOff
2017.12.17_16.48.40.000, screenOn
2017.12.17_16.48.44.000, screenOff
2017.12.17_18.29.55.000, screenOn
2017.12.17_18.30.04.000, screenOff
2017.12.17_18.35.43.000, screenOn
2017.12.17_18.36.03.000, screenOff
2017.12.17_18.36.25.000, screenOn
2017.12.17_18.37.50.000, screenOff
2017.12.17_18.37.57.000, screenOn
2017.12.17_18.39.21.000, screenOff
2017.12.17_18.40.46.000, screenOff
2017.12.17_18.44.50.000, screenOn
2017.12.17_18.47.37.000, screenOff
2017.12.17_18.47.58.000, screenOn
2017.12.17_18.48.33.000, screenOff
2017.12.17_18.50.49.000, screenOn
2017.12.17_18.54.33.000, screenOff
2017.12.17_18.55.13.000, screenOn
2017.12.17_18.56.37.000, screenOff
2017.12.17_18.58.17.000, screenOn
2017.12.17_18.58.31.000, screenOff
2017.12.17_18.59.43.000, screenOff
2017.12.17_19.03.35.000, screenOn
2017.12.17_19.03.48.000, screenOff
2017.12.17_19.06.45.000, screenOn
2017.12.17_19.07.15.000, screenOff
2017.12.17_20.18.48.000, screenOn
2017.12.17_20.19.20.000, screenOff
2017.12.17_20.20.28.000, screenOn
2017.12.17_20.22.56.000, screenOff
2017.12.17_20.22.57.000, screenOn
2017.12.17_20.24.23.000, screenOff
2017.12.17_20.28.18.000, screenOn
2017.12.17_20.31.25.000, screenOff
2017.12.17_20.31.56.000, screenOn
2017.12.17_20.33.06.000, screenOff
2017.12.17_20.33.11.000, screenOn
2017.12.17_20.34.12.000, screenOff
2017.12.17_20.34.40.000, screenOn
2017.12.17_20.40.37.000, screenOff
2017.12.17_20.41.23.000, screenOff
2017.12.17_20.41.40.000, screenOn
2017.12.17_20.42.30.000, screenOff
2017.12.17_20.43.05.000, screenOn
2017.12.17_20.43.10.000, screenOff
2017.12.17_20.44.13.000, screenOff
2017.12.17_20.51.05.000, screenOn
2017.12.17_20.51.36.000, screenOff
2017.12.17_21.02.56.000, screenOn
2017.12.17_21.04.51.000, screenOff
2017.12.17_21.16.32.000, screenOn
2017.12.17_21.17.01.000, screenOff
2017.12.17_21.25.30.000, screenOn
2017.12.17_21.25.51.000, screenOff
2017.12.17_21.26.32.000, screenOn
2017.12.17_22.13.36.000, screenOn
2017.12.17_22.25.58.000, screenOff
2017.12.17_22.26.08.000, screenOn
2017.12.17_22.36.20.000, screenOff
2017.12.17_23.12.22.000, screenOn
2017.12.17_23.15.24.000, screenOff
2017.12.17_23.15.48.000, screenOn
2017.12.17_23.15.59.000, screenOff
2017.12.17_23.19.22.000, screenOn
2017.12.17_23.22.24.000, screenOff
2017.12.17_23.27.58.000, screenOn
2017.12.17_23.28.57.000, screenOff
2017.12.18_00.15.06.000, screenOff
2017.12.18_00.15.47.000, screenOn
2017.12.18_00.16.03.000, screenOff
2017.12.18_00.16.04.000, screenOn
2017.12.18_00.16.05.000, screenOff
2017.12.18_00.30.26.000, screenOff
2017.12.18_00.36.28.000, screenOn
2017.12.18_00.36.38.000, screenOff
2017.12.18_00.36.49.000, screenOff
2017.12.18_00.36.54.000, screenOn
2017.12.18_00.37.04.000, screenOff
2017.12.18_00.40.09.000, screenOn
2017.12.18_01.50.41.000, screenOff
2017.12.18_01.51.08.000, screenOn
2017.12.18_01.51.19.000, screenOff
2017.12.18_07.47.06.000, screenOff
2017.12.18_11.47.22.000, screenOn
2017.12.18_11.47.24.000, screenOff
2017.12.18_11.47.26.000, screenOn
2017.12.18_11.49.05.000, screenOff
2017.12.18_11.50.36.000, screenOff
2017.12.18_11.50.36.000, screenOn
2017.12.18_11.50.38.000, screenOff
2017.12.18_11.56.23.000, screenOn
2017.12.18_12.02.32.000, screenOff
2017.12.18_12.03.45.000, screenOn
2017.12.18_12.04.05.000, screenOff
2017.12.18_12.07.54.000, screenOn
2017.12.18_12.14.27.000, screenOff
2017.12.18_12.25.54.000, screenOn
2017.12.18_12.26.01.000, screenOff
2017.12.18_12.26.20.000, screenOn
2017.12.18_12.26.42.000, screenOff
2017.12.18_12.28.50.000, screenOn
2017.12.18_12.29.32.000, screenOff
2017.12.18_12.32.58.000, screenOn
2017.12.18_12.35.37.000, screenOff
2017.12.18_12.39.12.000, screenOn
2017.12.18_12.39.23.000, screenOff
2017.12.18_12.40.37.000, screenOff
2017.12.18_12.40.51.000, screenOn
2017.12.18_12.41.01.000, screenOff
2017.12.18_12.41.22.000, screenOff
2017.12.18_12.41.35.000, screenOff
2017.12.18_12.41.38.000, screenOn
2017.12.18_12.41.49.000, screenOff
2017.12.18_12.42.03.000, screenOff
2017.12.18_12.42.40.000, screenOff
2017.12.18_12.44.16.000, screenOn
2017.12.18_12.44.27.000, screenOff
2017.12.18_12.44.50.000, screenOff
2017.12.18_12.45.21.000, screenOff
2017.12.18_12.45.23.000, screenOn
2017.12.18_12.45.39.000, screenOff
2017.12.18_12.45.50.000, screenOff
2017.12.18_12.46.00.000, screenOn
2017.12.18_12.47.08.000, screenOff
2017.12.18_12.47.34.000, screenOn
2017.12.18_12.50.49.000, screenOff
2017.12.18_12.52.31.000, screenOn
2017.12.18_12.54.19.000, screenOff
2017.12.18_12.54.26.000, screenOn
2017.12.18_12.54.55.000, screenOff
2017.12.18_12.55.49.000, screenOff
2017.12.18_12.56.15.000, screenOn
2017.12.18_12.56.23.000, screenOff
2017.12.18_12.56.31.000, screenOn
2017.12.18_12.56.43.000, screenOff
2017.12.18_13.17.28.000, screenOff
2017.12.18_13.19.57.000, screenOn
2017.12.18_13.22.31.000, screenOff
2017.12.18_13.23.52.000, screenOn
2017.12.18_13.24.10.000, screenOff
2017.12.18_13.27.15.000, screenOff
2017.12.18_13.36.50.000, screenOff
2017.12.18_13.37.23.000, screenOn
2017.12.18_13.37.37.000, screenOff
2017.12.18_13.38.20.000, screenOn
2017.12.18_13.38.25.000, screenOff
2017.12.18_13.39.23.000, screenOn
2017.12.18_13.39.33.000, screenOff
2017.12.18_13.40.42.000, screenOff
2017.12.18_13.44.03.000, screenOn
2017.12.18_13.44.45.000, screenOff
2017.12.18_13.45.08.000, screenOn
2017.12.18_13.45.37.000, screenOff
2017.12.18_13.45.49.000, screenOff
2017.12.18_13.46.49.000, screenOff
2017.12.18_13.47.51.000, screenOn
2017.12.18_13.48.24.000, screenOff
2017.12.18_13.48.58.000, screenOn
2017.12.18_13.49.08.000, screenOff
2017.12.18_13.49.13.000, screenOff
2017.12.18_13.49.46.000, screenOn
2017.12.18_13.50.02.000, screenOff
2017.12.18_13.50.27.000, screenOff
2017.12.18_13.53.10.000, screenOn
2017.12.18_13.53.21.000, screenOff
2017.12.18_13.53.43.000, screenOn
2017.12.18_13.54.48.000, screenOff
2017.12.18_13.56.43.000, screenOff
2017.12.18_13.57.59.000, screenOn
2017.12.18_13.58.17.000, screenOff
2017.12.18_13.59.29.000, screenOff
2017.12.18_14.01.12.000, screenOn
2017.12.18_14.03.21.000, screenOff
2017.12.18_14.03.34.000, screenOn
2017.12.18_14.04.01.000, screenOff
2017.12.18_14.04.23.000, screenOn
2017.12.18_14.04.27.000, screenOff
2017.12.18_14.14.48.000, screenOn
2017.12.18_14.14.53.000, screenOff
2017.12.18_14.18.15.000, screenOn
2017.12.18_14.18.34.000, screenOff
2017.12.18_14.19.32.000, screenOn
2017.12.18_14.20.19.000, screenOff
2017.12.18_14.23.42.000, screenOn
2017.12.18_14.23.53.000, screenOff
2017.12.18_14.25.00.000, screenOn
2017.12.18_14.25.23.000, screenOff
2017.12.18_14.26.10.000, screenOff
2017.12.18_14.28.03.000, screenOff
2017.12.18_14.29.20.000, screenOn
2017.12.18_14.35.15.000, screenOff
2017.12.18_14.35.45.000, screenOn
2017.12.18_14.36.07.000, screenOff
2017.12.18_14.37.54.000, screenOn
2017.12.18_14.39.40.000, screenOff
2017.12.18_14.39.41.000, screenOn
2017.12.18_14.39.59.000, screenOff
2017.12.18_14.45.03.000, screenOn
2017.12.18_14.45.33.000, screenOff
2017.12.18_14.49.52.000, screenOn
2017.12.18_14.49.56.000, screenOff
2017.12.18_14.50.22.000, screenOn
2017.12.18_14.50.39.000, screenOff
2017.12.18_14.53.29.000, screenOn
2017.12.18_14.53.54.000, screenOff
2017.12.18_14.56.26.000, screenOn
2017.12.18_14.56.58.000, screenOff
2017.12.18_15.00.06.000, screenOn
2017.12.18_15.00.36.000, screenOff
2017.12.18_15.29.46.000, screenOff
2017.12.18_15.30.54.000, screenOn
2017.12.18_15.33.09.000, screenOff
2017.12.18_15.33.18.000, screenOn
2017.12.18_15.33.27.000, screenOff
2017.12.18_15.36.21.000, screenOn
2017.12.18_15.38.29.000, screenOff
2017.12.18_15.47.57.000, screenOn
2017.12.18_16.02.08.000, screenOff
2017.12.18_16.03.21.000, screenOn
2017.12.18_16.04.03.000, screenOff
2017.12.18_16.08.03.000, screenOn
2017.12.18_16.09.09.000, screenOff
2017.12.18_16.09.58.000, screenOn
2017.12.18_16.10.22.000, screenOff
2017.12.18_16.10.32.000, screenOn
2017.12.18_16.11.32.000, screenOff
2017.12.18_16.12.05.000, screenOn
2017.12.18_16.13.43.000, screenOff
2017.12.18_16.29.43.000, screenOff
2017.12.18_16.30.03.000, screenOn
2017.12.18_16.30.18.000, screenOff
2017.12.18_16.30.44.000, screenOff
2017.12.18_16.33.55.000, screenOn
2017.12.18_16.34.00.000, screenOff
2017.12.18_16.34.15.000, screenOn
2017.12.18_16.34.39.000, screenOff
2017.12.18_16.46.01.000, screenOn
2017.12.18_16.46.16.000, screenOff
2017.12.18_16.50.29.000, screenOn
2017.12.18_16.51.45.000, screenOff
2017.12.18_16.52.19.000, screenOn
2017.12.18_16.52.37.000, screenOff
2017.12.18_16.55.16.000, screenOff
2017.12.18_17.03.15.000, screenOn
2017.12.18_17.03.27.000, screenOff
2017.12.18_17.20.21.000, screenOn
2017.12.18_17.20.44.000, screenOff
2017.12.18_17.21.22.000, screenOff
2017.12.18_17.26.41.000, screenOn
2017.12.18_17.27.02.000, screenOff
2017.12.18_17.28.54.000, screenOn
2017.12.18_17.28.57.000, screenOff
2017.12.18_17.36.53.000, screenOn
2017.12.18_17.37.20.000, screenOff
2017.12.18_17.51.37.000, screenOn
2017.12.18_17.54.11.000, screenOff
2017.12.18_17.54.11.000, screenOn
2017.12.18_17.58.17.000, screenOff
2017.12.18_17.58.39.000, screenOn
2017.12.18_17.59.09.000, screenOff
2017.12.18_18.07.49.000, screenOff
2017.12.18_18.10.53.000, screenOn
2017.12.18_18.10.57.000, screenOff
2017.12.18_18.14.42.000, screenOn
2017.12.18_18.16.54.000, screenOff
2017.12.18_18.18.15.000, screenOn
2017.12.18_18.21.54.000, screenOff
2017.12.18_18.22.06.000, screenOn
2017.12.18_18.25.50.000, screenOff
2017.12.18_18.29.05.000, screenOn
2017.12.18_18.41.07.000, screenOff
2017.12.18_18.51.46.000, screenOn
2017.12.18_18.53.33.000, screenOff
2017.12.18_18.55.17.000, screenOn
2017.12.18_18.56.32.000, screenOff
2017.12.18_18.58.15.000, screenOff
2017.12.18_18.59.34.000, screenOn
2017.12.18_18.59.36.000, screenOff
2017.12.18_19.03.14.000, screenOn
2017.12.18_19.13.41.000, screenOff
2017.12.18_20.35.44.000, screenOff
2017.12.18_20.38.12.000, screenOn
2017.12.18_20.38.51.000, screenOff
2017.12.18_20.45.33.000, screenOff
2017.12.18_21.02.55.000, screenOff
2017.12.18_21.04.02.000, screenOn
2017.12.18_21.04.13.000, screenOff
2017.12.18_21.07.21.000, screenOff
2017.12.18_21.08.09.000, screenOn
2017.12.18_21.08.45.000, screenOff
2017.12.18_21.09.18.000, screenOn
2017.12.18_21.09.21.000, screenOff
2017.12.18_21.13.07.000, screenOn
2017.12.18_21.14.40.000, screenOff
2017.12.18_21.15.02.000, screenOn
2017.12.18_21.15.48.000, screenOff
2017.12.18_21.15.50.000, screenOn
2017.12.18_21.16.02.000, screenOff
2017.12.18_21.21.43.000, screenOn
2017.12.18_21.22.30.000, screenOff
2017.12.18_21.22.43.000, screenOn
2017.12.18_21.22.47.000, screenOff
2017.12.18_21.22.50.000, screenOn
2017.12.18_21.23.38.000, screenOff
2017.12.18_21.26.58.000, screenOn
2017.12.18_21.27.36.000, screenOff
2017.12.18_21.28.04.000, screenOn
2017.12.18_21.28.34.000, screenOff
2017.12.18_21.29.38.000, screenOn
2017.12.18_21.30.29.000, screenOff
2017.12.18_21.30.36.000, screenOn
2017.12.18_21.31.15.000, screenOff
2017.12.18_21.32.11.000, screenOn
2017.12.18_21.32.32.000, screenOff
2017.12.18_21.33.06.000, screenOn
2017.12.18_21.33.19.000, screenOff
2017.12.18_21.33.48.000, screenOn
2017.12.18_21.35.03.000, screenOff
2017.12.18_21.36.47.000, screenOn
2017.12.18_21.37.04.000, screenOff
2017.12.18_21.37.16.000, screenOn
2017.12.18_21.39.20.000, screenOff
2017.12.18_21.40.14.000, screenOn
2017.12.18_21.40.37.000, screenOff
2017.12.18_21.45.33.000, screenOn
2017.12.18_21.46.02.000, screenOff
2017.12.18_21.46.38.000, screenOn
2017.12.18_21.47.12.000, screenOff
2017.12.18_21.50.44.000, screenOn
2017.12.18_21.51.51.000, screenOff
2017.12.18_21.54.45.000, screenOff
2017.12.18_21.55.43.000, screenOn
2017.12.18_21.56.01.000, screenOff
2017.12.18_21.57.34.000, screenOn
2017.12.18_21.57.55.000, screenOff
2017.12.18_21.59.56.000, screenOff
2017.12.18_22.00.02.000, screenOn
2017.12.18_22.00.20.000, screenOff
2017.12.18_22.02.22.000, screenOn
2017.12.18_22.02.57.000, screenOff
2017.12.18_22.03.18.000, screenOn
2017.12.18_22.04.43.000, screenOff
2017.12.18_22.05.31.000, screenOn
2017.12.18_22.05.36.000, screenOff
2017.12.18_22.08.31.000, screenOn
2017.12.18_22.08.43.000, screenOff
