"_id","uid","date","min","flag","class"
"4715","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755072","1","null"
"4716","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755096","1","null"
"4717","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755097","1","null"
"4718","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755109","1","null"
"4719","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755110","1","null"
"4720","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755114","1","null"
"4721","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755115","1","null"
"4722","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755122","1","null"
"4723","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755123","1","null"
"4724","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755127","1","null"
"4725","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755128","1","null"
"4726","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755129","1","null"
"4727","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755130","1","null"
"4728","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755136","1","null"
"4729","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755137","1","null"
"4730","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755179","1","null"
"4731","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755180","1","null"
"4732","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755181","1","null"
"4733","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755182","1","null"
"4734","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755183","1","null"
"4735","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755203","1","null"
"4736","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755204","1","null"
"4737","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755208","1","null"
"4738","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755209","1","null"
"4739","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755210","1","null"
"4740","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755211","1","null"
"4741","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755218","1","null"
"4742","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755219","1","null"
"4743","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755223","1","null"
"4744","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755224","1","null"
"4745","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755240","1","null"
"4746","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-20","25755241","1","null"
"4747","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755328","1","null"
"4748","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755329","1","null"
"4749","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755330","1","null"
"4750","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755331","1","null"
"4751","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755342","1","null"
"4752","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755343","1","null"
"4753","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755345","1","null"
"4754","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755346","1","null"
"4755","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755351","1","null"
"4756","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755352","1","null"
"4757","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755353","1","null"
"4758","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755354","1","null"
"4759","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755355","1","null"
"4760","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755356","1","null"
"4761","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755357","1","null"
"4762","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755358","1","null"
"4763","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755382","1","null"
"4764","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755383","1","null"
"4765","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755384","1","null"
"4766","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755385","1","null"
"4767","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755396","1","null"
"4768","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755397","1","null"
"4769","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755414","1","null"
"4770","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755415","1","null"
"4771","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755417","1","null"
"4772","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755418","1","null"
"4773","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755424","1","null"
"4774","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755425","1","null"
"4775","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755458","1","null"
"4776","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755459","1","null"
"4777","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755460","1","null"
"4778","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755461","1","null"
"4779","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755462","1","null"
"4780","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755464","1","null"
"4781","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755465","1","null"
"4782","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755466","1","null"
"4783","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755492","1","null"
"4784","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755493","1","null"
"4785","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755503","1","null"
"4786","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755504","1","null"
"4787","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755547","1","null"
"4788","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755548","1","null"
"4789","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755551","1","null"
"4790","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755552","1","null"
"4791","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755603","1","null"
"4792","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755604","1","null"
"4793","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755605","1","null"
"4794","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755921","1","null"
"4795","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755922","1","null"
"4796","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755923","1","null"
"4797","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755924","1","null"
"4798","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755925","1","null"
"4799","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755926","1","null"
"4800","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755927","1","null"
"4801","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755928","1","null"
"4802","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755935","1","null"
"4803","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755936","1","null"
"4804","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755938","1","null"
"4805","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755939","1","null"
"4806","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755975","1","null"
"4807","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755976","1","null"
"4808","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755978","1","null"
"4809","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25755979","1","null"
"4810","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756039","1","null"
"4811","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756040","1","null"
"4812","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756041","1","null"
"4813","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756042","1","null"
"4814","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756043","1","null"
"4815","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756103","1","null"
"4816","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756104","1","null"
"4817","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756109","1","null"
"4818","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756110","1","null"
"4819","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756111","1","null"
"4820","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756115","1","null"
"4821","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756116","1","null"
"4822","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756119","1","null"
"4823","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756120","1","null"
"4824","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756131","1","null"
"4825","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756132","1","null"
"4826","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756133","1","null"
"4827","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756151","1","null"
"4828","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756152","1","null"
"4829","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756153","1","null"
"4830","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756154","1","null"
"4831","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756155","1","null"
"4832","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756156","1","null"
"4833","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756159","1","null"
"4834","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756160","1","null"
"4835","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756165","1","null"
"4836","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756166","1","null"
"4837","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756208","1","null"
"4838","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756209","1","null"
"4839","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756220","1","null"
"4840","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756221","1","null"
"4841","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756222","1","null"
"4842","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756223","1","null"
"4843","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756226","1","null"
"4844","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756227","1","null"
"4845","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756244","1","null"
"4846","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756245","1","null"
"4847","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756253","1","null"
"4848","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756254","1","null"
"4849","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756256","1","null"
"4850","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756257","1","null"
"4851","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756258","1","null"
"4852","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756259","1","null"
"4853","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756262","1","null"
"4854","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756263","1","null"
"4855","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756270","1","null"
"4856","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756271","1","null"
"4857","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756272","1","null"
"4858","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756273","1","null"
"4859","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756274","1","null"
"4860","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756275","1","null"
"4861","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756276","1","null"
"4862","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756283","1","null"
"4863","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756284","1","null"
"4864","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756290","1","null"
"4865","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756291","1","null"
"4866","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756294","1","null"
"4867","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756295","1","null"
"4868","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756296","1","null"
"4869","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756305","1","null"
"4870","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756306","1","null"
"4871","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756309","1","null"
"4872","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756310","1","null"
"4873","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756314","1","null"
"4874","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756315","1","null"
"4875","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756325","1","null"
"4876","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756326","1","null"
"4877","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756327","1","null"
"4878","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756328","1","null"
"4879","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756330","1","null"
"4880","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756331","1","null"
"4881","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756332","1","null"
"4882","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756333","1","null"
"4883","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756334","1","null"
"4884","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756335","1","null"
"4885","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756336","1","null"
"4886","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756337","1","null"
"4887","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756338","1","null"
"4888","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756339","1","null"
"4889","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756343","1","null"
"4890","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756344","1","null"
"4891","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756355","1","null"
"4892","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756356","1","null"
"4893","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756378","1","null"
"4894","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756379","1","null"
"4895","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756380","1","null"
"4896","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756385","1","null"
"4897","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756386","1","null"
"4898","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756387","1","null"
"4899","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756388","1","null"
"4900","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756389","1","null"
"4901","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756395","1","null"
"4902","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756396","1","null"
"4903","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756397","1","null"
"4904","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756408","1","null"
"4905","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756409","1","null"
"4906","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756452","1","null"
"4907","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756453","1","null"
"4908","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756464","1","null"
"4909","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756465","1","null"
"4910","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756467","1","null"
"4911","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756468","1","null"
"4912","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756469","1","null"
"4913","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756470","1","null"
"4914","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756471","1","null"
"4915","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756472","1","null"
"4916","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756473","1","null"
"4917","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756491","1","null"
"4918","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756492","1","null"
"4919","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756531","1","null"
"4920","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756532","1","null"
"4921","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756554","1","null"
"4922","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756555","1","null"
"4923","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756557","1","null"
"4924","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756558","1","null"
"4925","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756583","1","null"
"4926","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756584","1","null"
"4927","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756588","1","null"
"4928","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756589","1","null"
"4929","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756602","1","null"
"4930","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756603","1","null"
"4931","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756614","1","null"
"4932","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756615","1","null"
"4933","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756618","1","null"
"4934","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756619","1","null"
"4935","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756620","1","null"
"4936","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756621","1","null"
"4937","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756622","1","null"
"4938","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756628","1","null"
"4939","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756629","1","null"
"4940","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756630","1","null"
"4941","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756631","1","null"
"4942","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756636","1","null"
"4943","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-21","25756637","1","null"
"4944","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756759","1","null"
"4945","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756760","1","null"
"4946","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756761","1","null"
"4947","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756762","1","null"
"4948","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756763","1","null"
"4949","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756764","1","null"
"4950","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756770","1","null"
"4951","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756771","1","null"
"4952","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756772","1","null"
"4953","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756779","1","null"
"4954","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756780","1","null"
"4955","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756795","1","null"
"4956","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756796","1","null"
"4957","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756822","1","null"
"4958","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756823","1","null"
"4959","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756829","1","null"
"4960","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756830","1","null"
"4961","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756831","1","null"
"4962","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756852","1","null"
"4963","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756853","1","null"
"4964","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756854","1","null"
"4965","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756855","1","null"
"4966","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756866","1","null"
"4967","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756867","1","null"
"4968","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756869","1","null"
"4969","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756870","1","null"
"4970","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756878","1","null"
"4971","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756879","1","null"
"4972","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756903","1","null"
"4973","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756904","1","null"
"4974","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756973","1","null"
"4975","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756974","1","null"
"4976","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25756975","1","null"
"4977","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757099","1","null"
"4978","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757100","1","null"
"4979","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757151","1","null"
"4980","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757152","1","null"
"4981","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757153","1","null"
"4982","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757155","1","null"
"4983","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757156","1","null"
"4984","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757169","1","null"
"4985","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757170","1","null"
"4986","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757171","1","null"
"4987","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757172","1","null"
"4988","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757173","1","null"
"4989","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757174","1","null"
"4990","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757175","1","null"
"4991","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757176","1","null"
"4992","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757177","1","null"
"4993","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757178","1","null"
"4994","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757179","1","null"
"4995","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757180","1","null"
"4996","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757181","1","null"
"4997","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757182","1","null"
"4998","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757183","1","null"
"4999","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757184","1","null"
"5000","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757185","1","null"
"5001","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757186","1","null"
"5002","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757187","1","null"
"5003","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757188","1","null"
"5004","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757189","1","null"
"5005","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757190","1","null"
"5006","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757191","1","null"
"5007","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757192","1","null"
"5008","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757193","1","null"
"5009","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757194","1","null"
"5010","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757195","1","null"
"5011","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757196","1","null"
"5012","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757197","1","null"
"5013","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757198","1","null"
"5014","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757199","1","null"
"5015","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757200","1","null"
"5016","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757201","1","null"
"5017","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-22","25757202","1","null"
